b'-5DifC-lAFioAD_DLVgTMQ'	4.9491525423728815	1.0
b'-73xAVllMh_O2nEAcGtbvQ'	3.542372881355932	1.0
b'-9CvNuJ35elp7YwIy4xHDw'	5.1198738170347005	1.0
b'-9yG5SmYxH8BLg4bML8VQg'	4.986486486486487	1.0
b'-D9NFU_SZpp5J7VCSsPp1Q'	4.273480662983426	1.0
b'-IoO4qZCdIQNgj2vCt9hqA'	5.336088154269972	1.0
b'-R_dMb9Z1eBv_FlYZrrKbw'	3.6595744680851063	1.0
b'-jZ1TrvY56HFqmxjbpcU2A'	5.181318681318682	1.0
b'-mst4KdHEmeF3Qm0Xfouhw'	2.6666666666666665	1.0
b'-pV9kWNoA9vyHfM_auYecA'	5.085635359116022	1.0
b'-rLP6lfoQmOO_5Pf2bTkqg'	5.826086956521739	1.0
b'-rg5vXpJgqB23FOQJuqMeg'	7.555555555555555	1.0
b'-uMpSkdN39sz9MbjkauVTQ'	4.394736842105263	1.0
b'-y8Nz-elBXkUYoIoc9AADg'	4.96969696969697	1.0
b'07pQy9z_UNDihUdwrJfjyQ'	7.032258064516129	1.0
b'0ETtpZSd6f7q_-o-7gutPg'	4.454794520547945	1.0
b'0Rhr6lMMv6SyBgENN6h9Bg'	3.75	1.0
b'0SECDod-_lEXcWezbwUxzw'	5.994285714285715	1.0
b'0au_HRvOYfhQyvdvjZdzUg'	6.0	1.0
b'0qh5uSAUDcVzC6hoPsAPvA'	5.94	1.0
b'0vyh1UE4HH8ayZtXNxIfeQ'	5.119241192411924	1.0
b'0zxn5cFZaH3F_0UsiI0SjQ'	4.629834254143646	1.0
b'1-wuGggkiX5rGS6e2qTP7Q'	5.37292817679558	1.0
b'15LVDu1_v97JEx-g97wnfA'	4.5396825396825395	1.0
b'15LjiMzeVbTpQgaFBWO32A'	4.09771986970684	1.0
b'162qe4ekI6ylZg_EYp3MPQ'	2.5	1.0
b'1AbuJiCPu-mOJUPjQIpuLw'	4.771428571428571	1.0
b'1BQzXcXFxR6MlVIYmG93kw'	5.2967032967032965	1.0
b'1GGLx6k4SgM-MykB5TTiJg'	5.117647058823529	1.0
b'1No65MMinOXLxgEtqpV3vg'	4.0673076923076925	1.0
b'1Os0g2rh6I50ZIXEZSaNkA'	6.777158774373259	1.0
b'1PUPTbQRums97s6yfTnA5A'	6.583333333333333	1.0
b'1ZkcNwQpIESg8LuAHzye6Q'	6.779816513761468	1.0
b'1a3Pkkwb7yB_vmxgKwmqXw'	3.997191011235955	1.0
b'1bYtt80iwckHNPJyIl4qQg'	3.6363636363636362	1.0
b'1k3toqehw9_rOdLjsoZh-Q'	5.384615384615385	1.0
b'1lujZNJqP5s966L0PRmRrg'	4.85	1.0
b'1pOqoAixFXrVci0kSZnbzQ'	2.0	1.0
b'1qVF1_pSuk88hrTek6bPeg'	3.508771929824561	1.0
b'1qVtBw0UIcWGGUQXWjMgug'	5.196078431372549	1.0
b'1ru9ZnIcSXKtD-jQoxLzNg'	5.241379310344827	1.0
b'1ti16CM6jlDt66P5PDqyUg'	3.272727272727273	1.0
b'2-LcaW9vRqBLKe-5Y6ljVA'	4.337142857142857	1.0
b'2-su3xdxOvyF0_2GZN4FLw'	4.0	1.0
b'20mdLT6sAriyKs9oNouDDA'	4.116216216216216	1.0
b'22SabxkOHG2gD4VuVlQR5Q'	3.4615384615384617	1.0
b'24fW-8hK0hs5KvEYWwWNDw'	4.203342618384401	1.0
b'29iErFPoWBTbIVPpp9qSyg'	6.983870967741935	1.0
b'2C5nGjdzF0zMWvD9iVma0g'	4.473684210526316	1.0
b'2Cmpz9lgr-wfOLAwgUf79g'	3.9135802469135803	1.0
b'2NnoviDIh_GjWZI3srr99A'	5.069767441860465	1.0
b'2Y1zM4OuV_eB4KxZO3LxSw'	5.2	1.0
b'2YlUn3s132hNq5ueGeIiJg'	6.625	1.0
b'2cetuQgbP1Bnzm-uMRlocQ'	5.161290322580645	1.0
b'2hGAmn6CJKT-Q1deaEBtGw'	4.068627450980392	1.0
b'2j3sESWDU_hW9Q3TjElwPA'	10.529411764705882	1.0
b'2koGK8csbE3AIFf7r2dMNw'	4.208791208791209	1.0
b'2p5J9bc0acslM4XBNcXAJQ'	4.253968253968254	1.0
b'2qjvYspb3bEmCaw1vmSk0g'	4.526315789473684	1.0
b'2vzUzl31fFLHKhM6px-rbg'	5.666666666666667	1.0
b'2zx0Pt5OeHhjAZoNRqYTog'	6.903954802259887	1.0
b'3-HFGxmbzSax-NySJ_LzDg'	4.489583333333333	1.0
b'37_fNrTNrqYGJnwdqtXQ9w'	3.925531914893617	1.0
b'38VHBCYylBFmTQ0cFeCdAQ'	5.253571428571429	1.0
b'3EkVn5_YsP0q6LvMfTsVuQ'	5.872679045092839	1.0
b'3GKCKWw4O6JmM4HejYEQcg'	3.3548387096774195	1.0
b'3LpBQxRKVxJIxdQd3PV_Hw'	5.823033707865169	1.0
b'3NmjKQJmPH7hcM0pp12DJQ'	3.5825242718446604	1.0
b'3QfcfPCJSo0z2v1bkdUemQ'	3.9190751445086707	1.0
b'3QkeQGsghxmtHyK2q1_xsQ'	4.165242165242165	1.0
b'3Z4pcWY2xnyZumGmsoXIVA'	4.79155672823219	1.0
b'3a1w3Ufs9CCC3GJTAV8EpQ'	4.457142857142857	1.0
b'3aEASdWGHArGCQH-7don3A'	4.916666666666667	1.0
b'3ixWqNb_sort966Ouxc5vg'	5.935483870967742	1.0
b'3r1-6Hrfiobded7DRxstxQ'	8.476190476190476	1.0
b'3uFye5VlDqtBU5_TzSulyA'	4.018867924528302	1.0
b'3uwz62lHoUqKXDDbwErRfQ'	5.0	1.0
b'3wW0ls1tLyYabs2lwEndzA'	5.2027777777777775	1.0
b'44IAhkyHsBGMrggWm1HICw'	3.9833333333333334	1.0
b'49JTxfrT4BnROuk9_RIW6w'	3.5689655172413794	1.0
b'4CXNce-fAj4G39hi97IleQ'	4.198757763975156	1.0
b'4DtGWbPfvfIL7czgBLPcXw'	4.933333333333334	1.0
b'4FdXVA-WxWwc5rmjRPJVnQ'	3.523076923076923	1.0
b'4mYNxIZan0vuTqZ9BS7__w'	4.833333333333333	1.0
b'4qiD9hcUiY4AfCBBqpMYeQ'	4.333333333333333	1.0
b'4r9BwC-nkDRMXEIy_bqNbg'	4.884057971014493	1.0
b'4scx_rtI9RZfFHWUxqPuHw'	4.332409972299169	1.0
b'4y8KM5Hq0HOm6M0w7O-m4g'	8.561959654178674	1.0
b'50Anorn0DJXFhBr9a9_gHQ'	6.722560975609756	1.0
b'52bVodsCN1p_yT7_Y63xeg'	4.002785515320334	1.0
b'530DtHanJc-S-rNh7dtoXg'	3.7	1.0
b'58bwmkEtGJqe7ei5kssczw'	4.684210526315789	1.0
b'58c9tCvjkDRONJq8h6NLzg'	3.55	1.0
b'5922_DJ8lQXaJva0XOlyXw'	4.1891891891891895	1.0
b'5P73h8f_5q-00YIIkUX4WA'	5.865384615384615	1.0
b'5R6BzOdTvgUiDTlR6K9suQ'	3.975	1.0
b'5XSmSsHpQI5hvB90URhJtQ'	5.7611940298507465	1.0
b'5Y-p9QJLrg2P0I8RjJ9TTQ'	3.5	1.0
b'5YUoTimGDPbbmRfw6SJgTQ'	3.7252747252747254	1.0
b'5ZqybrqiTdbANn2yI3B3VA'	4.416666666666667	1.0
b'5iFHDkcYp2PRllPzq1Qe_g'	3.9487870619946093	1.0
b'5iVy1KRxAHo6ZG6U9B6DLg'	6.5227272727272725	1.0
b'5p5YW_5bMOSuLIQjkJPO3w'	3.9617486338797816	1.0
b'5paKcA2AAguJgZYBkr-I7A'	5.988235294117647	1.0
b'5sV9N8rB3TNBkp1K35WM5w'	5.8108108108108105	1.0
b'5uMfIYovqfgk41abdfFegw'	5.256756756756757	1.0
b'5wfInTOKyMQxxeFvqR-3vA'	4.586666666666667	1.0
b'61wUpoim2yzSMPKxg58ReQ'	4.6	1.0
b'6A9paRG2PVEfgGMXBrYdZA'	6.8494208494208495	1.0
b'6AwirUhnpzMZynePZbrdBQ'	4.421052631578948	1.0
b'6HLacZd6X2tz16IP3dHMEA'	5.666666666666667	1.0
b'6MkQ454ElyTcMrMLU3qm3g'	3.6557377049180326	1.0
b'6NWSeAEufOHDklHbg4PAww'	6.632768361581921	1.0
b'6Z75MVEou08v513A8DUbpw'	5.91340782122905	1.0
b'6_7_aSycZlRsfKENFiIi6g'	4.428571428571429	1.0
b'6_YR7epdhDWU_E5Hj4nZrA'	4.207182320441989	1.0
b'6keyv1LcbzdD8MCrRaA0nQ'	3.542372881355932	1.0
b'6mnjYZM40r67smOXrg6R4g'	3.4615384615384617	1.0
b'6mqfcZI2I6Y8QGBPiFAsnQ'	4.005524861878453	1.0
b'6pG7n8Rx_7ZXeQQk690Nsw'	5.108635097493036	1.0
b'6tTv835MSguUBDpDtVRvMA'	3.78125	1.0
b'6zZDTZ4ZZEYfN268iPz0uQ'	7.681034482758621	1.0
b'70YqOHFMCoeNTw0cN_10jw'	3.988888888888889	1.0
b'70nmPKnAufzeKfRNVE0-Pg'	4.8	1.0
b'70xPPH9jN7TI9etfueFetA'	7.795698924731183	1.0
b'7CD4qTysNB-lis85QFS8Tg'	3.84375	1.0
b'7Km9UXolK9vEeBDNqTl5DA'	4.0	1.0
b'7OKQ4ENVfPfxtDqFOG7x0g'	4.181571815718157	1.0
b'7Tp53xZh1ypd2wbudP6Qcw'	4.0251396648044695	1.0
b'7iZYl52Gtica73shRYsuMQ'	6.685236768802229	1.0
b'7kpF2ohwt0PPi-cK69R1_g'	3.2954545454545454	1.0
b'7oG9TB-SFG9Tpo3QvrYIUQ'	8.46116504854369	1.0
b'84WYW7OfV-IXUJk95EL5_Q'	4.226256983240224	1.0
b'86Ha2bJ6zMvWSv319myoQA'	4.245014245014245	1.0
b'8Nu0oc2gCzTG4KA-sHa5lA'	3.4107142857142856	1.0
b'8PCFk6ZKDm73Ag42C8XtGw'	4.450549450549451	1.0
b'8RxwEbhxRResGQUwsZujAw'	4.192200557103064	1.0
b'8Rydf8hXleCwbCN9nvmZ4Q'	4.273743016759776	1.0
b'8S-JaDa1tPdAGaQPTUMjaw'	4.447368421052632	1.0
b'8VjuH2GhJXauUigEEX9Q7Q'	5.444444444444445	1.0
b'8XeWfMGuNsrYkXRwQJjhCQ'	5.746268656716418	1.0
b'8cUCAdu2gFBjdWDKWaetRQ'	4.2398843930635834	1.0
b'8cjXEmuqgCbIRudb2D52qw'	4.473684210526316	1.0
b'8fArAA0gwfUbb3uWotd5mw'	3.8738170347003154	1.0
b'8gVq0xCXVeAAS3-nsifAgQ'	4.217270194986073	1.0
b'8iRfD5IizYki0F8QlAlL2g'	5.032876712328767	1.0
b'8iZ5bR_Zl-xQZMDCvNKLgg'	6.686274509803922	1.0
b'8z4sC_8dsZiiMWjIPYE_iQ'	4.75	1.0
b'91Y6ASRhkDz3mJG9ezGNiQ'	5.8478260869565215	1.0
b'924Ni03Fjll4kkkTgSQTlg'	4.259887005649717	1.0
b'940rOS3vKpqJMKtrsoatTA'	8.475247524752476	1.0
b'9BeOKr8DGzDEmdoe-FzQbg'	4.222222222222222	1.0
b'9BohUwW-fTfcpiBT782Fkg'	3.9751381215469612	1.0
b'9D9VuQW6ysUacf63q-5pMA'	4.496503496503497	1.0
b'9Hn3FW37916i3ED7sLZCQg'	5.034666666666666	1.0
b'9XtyBTgenMERfl4hDgnDwA'	4.157894736842105	1.0
b'9h-dDy31vMwnlBoX3A7SSQ'	5.052631578947368	1.0
b'9muoOpBgraI4xtP0ZhZACA'	8.0	1.0
b'9qd2RuiGMtVju7tqdp3dsw'	6.0	1.0
b'9spk8K9pg5HdDNMNxAlGwg'	4.417582417582418	1.0
b'9urG14qwHtGRpQQUYY2y9A'	4.625	1.0
b'9w18Hgg_UmI18YyVTP_E3Q'	4.475	1.0
b'9w_saPQbfOaqrKe5lJQ74A'	8.75925925925926	1.0
b'9ySFD8tMkeuTclyWfanI9w'	4.375	1.0
b'A4uc3-zbHowQeR_u-7VNOw'	3.7457627118644066	1.0
b'A5tvf0CSH-QUnpyMI4m5ww'	5.25	1.0
b'AQJL8iLnVMea7nm8vEGOgg'	2.7	1.0
b'AR1w3ragHgRvnU71A7aaZA'	4.113573407202216	1.0
b'AVsiojwcq3X6lSIQkpp8SQ'	3.9748953974895396	1.0
b'AcW_Km7jkGBr4rJdIrIP4w'	3.9375	1.0
b'AfoBKJuGBJvQhc3By4K9Dg'	4.103064066852368	1.0
b'AlwKuzyrrxlZ04ktebwmcA'	7.6	1.0
b'Amo5UhXRFce_fegUnFEnMA'	5.25	1.0
b'AtkoIv3EEqLivpg95PzP1A'	3.9747634069400632	1.0
b'Aua2Vi32K-G4LE0JCtAwiw'	3.4615384615384617	1.0
b'B0KLBjiTkR4gz-fYDYv13A'	8.586206896551724	1.0
b'B1xcP1i6-sZR48zjgpwyfg'	6.11484593837535	1.0
b'B5EZlEDH6AVDk8tQGHAGqg'	5.133333333333334	1.0
b'B7wipW2uZRj7syuQiRTH4A'	5.16044776119403	1.0
b'BF4RaOWyjLDa9OvriKc1sA'	4.966887417218543	1.0
b'BXQKPvzAFDOOXDQzxIU6RA'	3.956164383561644	1.0
b'Bi3520lcx6UQAYZPHADZaQ'	5.711111111111111	1.0
b'BuS11AF9XSHEShscxQEzeg'	3.9971988795518207	1.0
b'BvyUXno0grQerd5cZGDFPw'	5.365771812080537	1.0
b'BwWbwhIWfc9A0fPShp-WmA'	4.519230769230769	1.0
b'C12LKBQMjJJw02wqpM8ShA'	4.187675070028011	1.0
b'C37hwsGUHn_3-il0ypeY-Q'	6.607142857142857	1.0
b'C3R2BmF0YdyOIEd0jsqILA'	4.278688524590164	1.0
b'C63sF-wG4f1doMIMv2qvOg'	4.578947368421052	1.0
b'CFnO6hcjUAT7RoUdbGsEPQ'	4.3	1.0
b'CQNq2sgLokwOVf4OL-19Hg'	4.64343163538874	1.0
b'CRD6zKJSRbkiwTPYMIaavA'	4.074074074074074	1.0
b'CUGPOzeBRz84cdIOGSXcLw'	4.812734082397004	1.0
b'CYFfha5CmApflbpN1AhWHQ'	5.417827298050139	1.0
b'CYKvEc30_ujFBfgoSIawUw'	5.3559322033898304	1.0
b'Car4D_KYnNNSxH9NPwcGAw'	5.314814814814815	1.0
b'CcuKo38SwW54TDlMWAMi7A'	4.363636363636363	1.0
b'CfW-088nFNuUF9O7363lwA'	7.803191489361702	1.0
b'CiNZmBtZRaRSXKjwun4R4A'	3.9473684210526314	1.0
b'ClQhj49lBHLB45btvX4TWA'	4.03030303030303	1.0
b'CqCWN9aBJf8YNJxyel7psg'	9.5	1.0
b'Cs7Zny0ijnyE9nZWSLBnAg'	7.613180515759312	1.0
b'D5XFDNEuLQoLbokLeznaOQ'	4.446280991735537	1.0
b'DCab_cz7nDDW-IPsnKGb_A'	4.711111111111111	1.0
b'DEF77d-_S0UT2OI-njM5fQ'	6.8125	1.0
b'DHiXfpd_vSfCCeFXPSucTA'	5.422535211267606	1.0
b'DIUK7_PjGCOMcpS2fBiALg'	5.043478260869565	1.0
b'DQMaUSbKsRtB5lJD3egqxQ'	4.767716535433071	1.0
b'DTsCHmHjqWXBCzAkg0YzAA'	3.6176470588235294	1.0
b'DWPAFq8HdzGzo2vhKixDJA'	4.448275862068965	1.0
b'Dcj69NZJnbJhK-YHP_nULA'	5.2772277227722775	1.0
b'DhMshA4a0t5wlOq7u0RiMw'	3.9444444444444446	1.0
b'DkVmX5Zzx_lvl-2Zzyz3bQ'	3.0	1.0
b'Do_mgaoCgrQodPrq4nxRbw'	3.242424242424242	1.0
b'DpWCY7KPhaL_7jonOTSJyA'	5.730337078651686	1.0
b'Duy87WN6ajXyErWzStWOuw'	4.166666666666667	1.0
b'Dy99p5bWfr6g0UtlmPjDqg'	5.229461756373937	1.0
b'E3zvCzX7gquT9srY4pUwLg'	3.6506024096385543	1.0
b'E4HlcOykIxIDiJyUKO-eIg'	3.0	1.0
b'EFOQdRak3K15hIuN2Q3Cpg'	4.5	1.0
b'EGgsujG0ycRAnMqMYvylUg'	4.449468085106383	1.0
b'EKNm59ZMMRvb8N8Cm5F8Qw'	5.754189944134078	1.0
b'EOlHhLgp32dCdSlsMpiG6A'	4.129476584022038	1.0
b'EP0mnDzQiA_sRTRlYBs4hg'	4.363636363636363	1.0
b'ERXnerHflh86VOYKAopLMw'	2.0	1.0
b'EWcCj1D3K1NnEgYD_LjgDQ'	4.911764705882353	1.0
b'Ec-h5JjXzy-pjfpb7d_BFQ'	5.211382113821138	1.0
b'Ed5feP-TztmLtc4pRKDvNA'	4.333333333333333	1.0
b'EgtyW19V-64c6PmRuvzSEA'	8.246418338108883	1.0
b'EiHj4zrEOA8SlMO69qSHZg'	5.090909090909091	1.0
b'EtFtF_FPvqpeTlbj9zFfmA'	4.923076923076923	1.0
b'Ev142kLmV_ASI9iAl-KfKA'	6.689320388349515	1.0
b'EvT9WywIVoi1p0GaoGteTg'	3.6777777777777776	1.0
b'Eydky7VulZijOJ37yl8IGQ'	6.584474885844749	1.0
b'F0Wv3QMEXhX3vknb5SPqCA'	4.151515151515151	1.0
b'FMMNajth88mWX76QVp6N9Q'	4.2592592592592595	1.0
b'FPunXW5NBaTKgx5uBrdD5g'	4.106145251396648	1.0
b'FQMGUdB4R-nCgQ9luiyinQ'	5.151515151515151	1.0
b'FTo64sohiSRBRM9e9NzeAQ'	3.7596153846153846	1.0
b'FUX9h1a37GJn9ge1baiNuw'	4.91	1.0
b'Ff9YHvBxijzhdtYVQU09dQ'	4.882352941176471	1.0
b'FhHD0Y_TPysnHOfB8uS6eQ'	8.0	1.0
b'FlPAGqTovHc4mEIKJ7Q8Nw'	3.393939393939394	1.0
b'FnTbrBUCuaSOlWnovTgMjg'	3.892857142857143	1.0
b'Fr3Dz0_fOSGBroXEUF9BiA'	5.042613636363637	1.0
b'G099MT9cwtwgdsR71JLp6w'	3.9421965317919074	1.0
b'GEL7svZLFqx9NWq3aOtz_Q'	5.168508287292818	1.0
b'GLUwW6rCrMTAX2QbUpye-g'	4.539944903581267	1.0
b'GRBJc51ofoVZWpLOs16a1g'	3.9393939393939394	1.0
b'GVSc1akbPBLtpYHSAuI_eQ'	6.044817927170868	1.0
b'G_DzKLA15CTjq5cOkBp0pw'	4.081967213114754	1.0
b'GdnLAgRXt43eISMtJEOZRg'	4.104838709677419	1.0
b'GeRCq7Y4SI54tDEjIaanPQ'	4.545454545454546	1.0
b'GfYzz2Dnnn0CqeDqROAKTQ'	3.0434782608695654	1.0
b'GnODIDJz09LecpudDoynCg'	4.057239057239057	1.0
b'GnSZknS80ioXMziHGy4QFA'	4.32258064516129	1.0
b'GqVYiZNJnuLV7I4u3u3PDw'	4.162162162162162	1.0
b'GrfaRLXBZ6uB9QGEd0ElFw'	5.273542600896861	1.0
b'H6Gb3P21h4e_stdjFQO9oQ'	6.761904761904762	1.0
b'H8NK_pWGq4i3L92ZpaUaGg'	4.277777777777778	1.0
b'HG2lE2sToF7IdPbl0hz34g'	3.1666666666666665	1.0
b'HHCn1akqIpl_BhdcJoYPbw'	4.041666666666667	1.0
b'HNW4P0jAhXYRJ_op7OcWCw'	4.153846153846154	1.0
b'HO2knNxcc_8lFtgGxN8q2A'	5.064	1.0
b'HVpwpXneaCWMeEBF7H8jpQ'	5.92436974789916	1.0
b'HXkuFF_Rtg2g9rwcBdpB-g'	4.834733893557423	1.0
b'HY123qqsjVwmurS7hcCSkw'	3.5	1.0
b'H_og8Pdq2ijAx1QrWjCMNQ'	4.333333333333333	1.0
b'HaRB76OqxMZ28snURM9tFw'	3.0	1.0
b'Hc7tSaIHva8WLyBlPDsEjg'	5.196078431372549	1.0
b'HeN_Ru6w-T-oJn6T_N1vfQ'	5.9411764705882355	1.0
b'HewGH1vYiZpkCoXeGOsA9g'	4.732673267326732	1.0
b'HlYzk84INQaNslFT-lyBFw'	7.5	1.0
b'Hty6oLQ1_FSRW5XgZtWrXw'	4.333333333333333	1.0
b'I-7JXoyVi-QpZJLbJMDrgg'	3.80327868852459	1.0
b'I0R4EIBhG1_-vKxOKiIbfQ'	4.429775280898877	1.0
b'I2BCOAwqJJIfUX-NzPbNjw'	3.1818181818181817	1.0
b'I3S2BseRUaSHuTSsYivMlw'	6.963470319634703	1.0
b'I6e7bj_b8p6lyzu9fNty2Q'	4.05	1.0
b'I6iOdOeu3MxxuG6gIhzodQ'	6.861111111111111	1.0
b'ILa-Xv5-h23A9OMrYK17oQ'	9.357142857142858	1.0
b'IPZubyVcN1OPwDJ68uqUHQ'	4.59228650137741	1.0
b'IRfYEXJBQXxIN2d5pD_jKg'	4.880597014925373	1.0
b'ISE6RcXsgPO1MgxypROEYg'	3.9444444444444446	1.0
b'ITieHQ8UwKq74FnqTKnPOQ'	5.863888888888889	1.0
b'IV5uZ0VuLVplxnfkx96_iQ'	4.416666666666667	1.0
b'IXXERocY1bqGwRllcy8J2w'	4.463302752293578	1.0
b'Ib2-QQytp9eqwaOgY_zeYw'	4.535714285714286	1.0
b'Ie00N1yErrmaOa44x5K8kA'	4.568627450980392	1.0
b'IpLvJEjb4AN8eWq5NE2TVA'	6.909090909090909	1.0
b'Iq1P8S3--gqd50xoQJxpqA'	7.057142857142857	1.0
b'IsADZMYEJKXTtPfN9YsiBA'	5.276243093922652	1.0
b'Iz8Mi3qXqRW2JMaLJTTlLQ'	5.24	1.0
b'JBX0Bd9Va4_MtLPwX9Oosg'	3.2	1.0
b'JDwEvZq0KCSwgEds3LxgMA'	5.779411764705882	1.0
b'JE3SRhAGqZrAzs0gMm5cIA'	3.6557377049180326	1.0
b'JEoi9ITPZM58EnZBAubijA'	5.421052631578948	1.0
b'JexI9opGP2n_Xv6IKnN0Bg'	4.593406593406593	1.0
b'JfGnBe_IGDV0RZjAADp4yA'	6.0	1.0
b'JmXYTZcMZpcNINM5ldvEAw'	4.8	1.0
b'JmlSv3iBz3nBEXy5r1yhtg'	4.450549450549451	1.0
b'JrNMDwyiOGruhvf4coLn2A'	4.777777777777778	1.0
b'Jrwc8lczFNNXOMolie1amg'	5.93956043956044	1.0
b'Js2cFsdDiLR5yQsfCGFdZg'	3.4925373134328357	1.0
b'JtJnFY3tThBoxpDMxLFLow'	6.166666666666667	1.0
b'JtSNHDRRZffnHBEsJudW-g'	10.5625	1.0
b'Jv8Cj0fdN2Mu2uvFVKcGlw'	3.5714285714285716	1.0
b'JvCSGmN8gS-kNh9xLgLC1Q'	4.15	1.0
b'K3790-2nF-iHvfPMnthLaQ'	4.008849557522124	1.0
b'K6LwZagSz-cUrCcVemXrlA'	3.9835616438356163	1.0
b'K6YZd1zjr700Wb5-Ng3Dmg'	5.666666666666667	1.0
b'K75oPh837az2upKWPS2LUQ'	4.558011049723757	1.0
b'K7rmxZmtoE0_U_40459TLg'	4.240331491712707	1.0
b'KAhavksKQwKbMzZHiNOyOQ'	4.223756906077348	1.0
b'KB25wVbL7Lk22tN72DR0ww'	3.5	1.0
b'KBWpa4uN2ke1t2cp27r9tw'	4.935754189944134	1.0
b'KK5Hvy2JNjXpdO_zHA_LCA'	3.95	1.0
b'KKaImMG2aKPmLpjsdaytwQ'	4.7	1.0
b'KLJmSYpq81fy0gXri-tAAw'	4.391304347826087	1.0
b'KLvpdtFYUi1I0LNsmIqeJw'	3.8333333333333335	1.0
b'KNIIl9Uhlsbq1aQjO_HL7A'	3.9833333333333334	1.0
b'KW5qy8mKBpgd2xL_5w7Mzg'	3.537313432835821	1.0
b'KYdtom3RyDt-3SWGwmJcQA'	4.720430107526882	1.0
b'KfaeDC-oPE6GTfBvdF9x7Q'	5.386111111111111	1.0
b'Kntmm6a3qAMSpxRWdFZutA'	3.925531914893617	1.0
b'L772e6l2Yd0DJEyCBxBNng'	5.161111111111111	1.0
b'L7ruEZJO8tGQIHPxGTztAA'	8.585106382978724	1.0
b'LDxapKCuUbH-G24O4vjD7g'	3.9473684210526314	1.0
b'LG6vpg5Qx_DstY2aT8-O4Q'	3.9972375690607733	1.0
b'LOARujcfx-Ty_RUlcnYspg'	4.067796610169491	1.0
b'LYpujMCxfrHcSO_NA1BRQg'	6.713091922005571	1.0
b'LZGqCuTxaCbzgjv3N4xnWg'	3.1666666666666665	1.0
b'LZ_R2OLgZQSQMMzlp8uUOA'	6.854838709677419	1.0
b'Le1fkEFfe5ADbHjqiKgzXg'	4.011049723756906	1.0
b'LhU-XsZ2YObJnP-5uiMIjA'	3.7	1.0
b'Lku_keJf44D0LxbRAIZOcg'	3.986666666666667	1.0
b'LqEiVAAXdG734Z0YZMrZdg'	3.978021978021978	1.0
b'Lrn9Yk5dmLrYJMVvQT_CHw'	4.563291139240507	1.0
b'Lu11ceuxJWh3dgRaPZGbsQ'	4.903225806451613	1.0
b'Lvg2y48cv7xFUJBqoUXmvw'	4.333333333333333	1.0
